state_fips,state,state_abbr,zipcode,county,city,url
26,Michigan,MI,49701,Cheboygan,Mackinaw city,https://www.countyhealthrankings.org/app/michigan/2021/rankings/cheboygan/county/outcomes/overall/snapshot
26,Michigan,MI,49707,Alpena,Alpena,https://www.countyhealthrankings.org/app/michigan/2021/rankings/alpena/county/outcomes/overall/snapshot
26,Michigan,MI,49709,Montmorency,Atlanta,https://www.countyhealthrankings.org/app/michigan/2021/rankings/montmorency/county/outcomes/overall/snapshot
26,Michigan,MI,49710,Chippewa,Barbeau,https://www.countyhealthrankings.org/app/michigan/2021/rankings/chippewa/county/outcomes/overall/snapshot
26,Michigan,MI,49712,Charlevoix,Boyne city,https://www.countyhealthrankings.org/app/michigan/2021/rankings/charlevoix/county/outcomes/overall/snapshot
26,Michigan,MI,49719,Mackinac,Cedarville,https://www.countyhealthrankings.org/app/michigan/2021/rankings/mackinac/county/outcomes/overall/snapshot
26,Michigan,MI,49735,Otsego,Gaylord,https://www.countyhealthrankings.org/app/michigan/2021/rankings/otsego/county/outcomes/overall/snapshot
26,Michigan,MI,49743,Presque Isle,Hawks,https://www.countyhealthrankings.org/app/michigan/2021/rankings/presque-isle/county/outcomes/overall/snapshot
26,Michigan,MI,49805,Keweenaw,Allouez,https://www.countyhealthrankings.org/app/michigan/2021/rankings/keweenaw/county/outcomes/overall/snapshot
26,Michigan,MI,49806,Alger,Au train,https://www.countyhealthrankings.org/app/michigan/2021/rankings/alger/county/outcomes/overall/snapshot
26,Michigan,MI,49808,Marquette,Big bay,https://www.countyhealthrankings.org/app/michigan/2021/rankings/marquette/county/outcomes/overall/snapshot
26,Michigan,MI,49812,Menominee,Carney,https://www.countyhealthrankings.org/app/michigan/2021/rankings/menominee/county/outcomes/overall/snapshot
26,Michigan,MI,49817,Schoolcraft,Cooks,https://www.countyhealthrankings.org/app/michigan/2021/rankings/schoolcraft/county/outcomes/overall/snapshot
26,Michigan,MI,49853,Luce,Mc millan,https://www.countyhealthrankings.org/app/michigan/2021/rankings/luce/county/outcomes/overall/snapshot
26,Michigan,MI,49902,Iron,Alpha,https://www.countyhealthrankings.org/app/michigan/2021/rankings/iron/county/outcomes/overall/snapshot
26,Michigan,MI,49905,Houghton,Atlantic mine,https://www.countyhealthrankings.org/app/michigan/2021/rankings/houghton/county/outcomes/overall/snapshot
26,Michigan,MI,49908,Baraga,Keweenaw bay,https://www.countyhealthrankings.org/app/michigan/2021/rankings/baraga/county/outcomes/overall/snapshot
26,Michigan,MI,49910,Ontonagon,Bergland,https://www.countyhealthrankings.org/app/michigan/2021/rankings/ontonagon/county/outcomes/overall/snapshot
26,Michigan,MI,49911,Gogebic,Bessemer,https://www.countyhealthrankings.org/app/michigan/2021/rankings/gogebic/county/outcomes/overall/snapshot
27,Minnesota,MN,55005,Anoka,East bethel,https://www.countyhealthrankings.org/app/minnesota/2021/rankings/anoka/county/outcomes/overall/snapshot
27,Minnesota,MN,55006,Isanti,Braham,https://www.countyhealthrankings.org/app/minnesota/2021/rankings/isanti/county/outcomes/overall/snapshot
27,Minnesota,MN,55007,Kanabec,Quamba,https://www.countyhealthrankings.org/app/minnesota/2021/rankings/kanabec/county/outcomes/overall/snapshot
27,Minnesota,MN,55009,Goodhue,Cannon falls,https://www.countyhealthrankings.org/app/minnesota/2021/rankings/goodhue/county/outcomes/overall/snapshot
27,Minnesota,MN,55010,Dakota,Castle rock,https://www.countyhealthrankings.org/app/minnesota/2021/rankings/dakota/county/outcomes/overall/snapshot
27,Minnesota,MN,55012,Chisago,Center city,https://www.countyhealthrankings.org/app/minnesota/2021/rankings/chisago/county/outcomes/overall/snapshot
27,Minnesota,MN,55030,Pine,Grasston,https://www.countyhealthrankings.org/app/minnesota/2021/rankings/pine/county/outcomes/overall/snapshot
27,Minnesota,MN,55041,Wabasha,Lake city,https://www.countyhealthrankings.org/app/minnesota/2021/rankings/wabasha/county/outcomes/overall/snapshot
27,Minnesota,MN,55049,Steele,Medford,https://www.countyhealthrankings.org/app/minnesota/2021/rankings/steele/county/outcomes/overall/snapshot
27,Minnesota,MN,55101,Ramsey,Saint paul,https://www.countyhealthrankings.org/app/minnesota/2021/rankings/ramsey/county/outcomes/overall/snapshot
27,Minnesota,MN,55305,Hennepin,Minnetonka,https://www.countyhealthrankings.org/app/minnesota/2021/rankings/hennepin/county/outcomes/overall/snapshot
27,Minnesota,MN,55307,Sibley,Arlington,https://www.countyhealthrankings.org/app/minnesota/2021/rankings/sibley/county/outcomes/overall/snapshot
27,Minnesota,MN,55308,Sherburne,Becker,https://www.countyhealthrankings.org/app/minnesota/2021/rankings/sherburne/county/outcomes/overall/snapshot
27,Minnesota,MN,55310,Renville,Bird island,https://www.countyhealthrankings.org/app/minnesota/2021/rankings/renville/county/outcomes/overall/snapshot
27,Minnesota,MN,55312,McLeod,Brownton,https://www.countyhealthrankings.org/app/minnesota/2021/rankings/mcleod/county/outcomes/overall/snapshot
27,Minnesota,MN,55315,Carver,Carver,https://www.countyhealthrankings.org/app/minnesota/2021/rankings/carver/county/outcomes/overall/snapshot
27,Minnesota,MN,55324,Meeker,Darwin,https://www.countyhealthrankings.org/app/minnesota/2021/rankings/meeker/county/outcomes/overall/snapshot
27,Minnesota,MN,55329,Stearns,Eden valley,https://www.countyhealthrankings.org/app/minnesota/2021/rankings/stearns/county/outcomes/overall/snapshot
27,Minnesota,MN,55371,Mille Lacs,Princeton,https://www.countyhealthrankings.org/app/minnesota/2021/rankings/mille-lacs/county/outcomes/overall/snapshot
27,Minnesota,MN,55602,St. Louis,Brimson,https://www.countyhealthrankings.org/app/minnesota/2021/rankings/st-louis/county/outcomes/overall/snapshot
27,Minnesota,MN,55707,Carlton,Barnum,https://www.countyhealthrankings.org/app/minnesota/2021/rankings/carlton/county/outcomes/overall/snapshot
27,Minnesota,MN,55709,Itasca,Bovey,https://www.countyhealthrankings.org/app/minnesota/2021/rankings/itasca/county/outcomes/overall/snapshot
27,Minnesota,MN,55748,Aitkin,Hill city,https://www.countyhealthrankings.org/app/minnesota/2021/rankings/aitkin/county/outcomes/overall/snapshot
27,Minnesota,MN,55901,Olmsted,Rochester,https://www.countyhealthrankings.org/app/minnesota/2021/rankings/olmsted/county/outcomes/overall/snapshot
27,Minnesota,MN,55909,Mower,Adams,https://www.countyhealthrankings.org/app/minnesota/2021/rankings/mower/county/outcomes/overall/snapshot
27,Minnesota,MN,55910,Winona,Altura,https://www.countyhealthrankings.org/app/minnesota/2021/rankings/winona/county/outcomes/overall/snapshot
27,Minnesota,MN,55922,Fillmore,Canton,https://www.countyhealthrankings.org/app/minnesota/2021/rankings/fillmore/county/outcomes/overall/snapshot
27,Minnesota,MN,56001,Blue Earth,Mankato,https://www.countyhealthrankings.org/app/minnesota/2021/rankings/blue-earth/county/outcomes/overall/snapshot
27,Minnesota,MN,56003,Nicollet,North mankato,https://www.countyhealthrankings.org/app/minnesota/2021/rankings/nicollet/county/outcomes/overall/snapshot
27,Minnesota,MN,56007,Freeborn,Albert lea,https://www.countyhealthrankings.org/app/minnesota/2021/rankings/freeborn/county/outcomes/overall/snapshot
27,Minnesota,MN,56013,Faribault,Blue earth,https://www.countyhealthrankings.org/app/minnesota/2021/rankings/faribault/county/outcomes/overall/snapshot
27,Minnesota,MN,56017,Le Sueur,Cleveland,https://www.countyhealthrankings.org/app/minnesota/2021/rankings/le-sueur/county/outcomes/overall/snapshot
27,Minnesota,MN,56022,Watonwan,Darfur,https://www.countyhealthrankings.org/app/minnesota/2021/rankings/watonwan/county/outcomes/overall/snapshot
27,Minnesota,MN,56048,Waseca,Janesville,https://www.countyhealthrankings.org/app/minnesota/2021/rankings/waseca/county/outcomes/overall/snapshot
27,Minnesota,MN,56083,Redwood,Sanborn,https://www.countyhealthrankings.org/app/minnesota/2021/rankings/redwood/county/outcomes/overall/snapshot
27,Minnesota,MN,56101,Cottonwood,Wilder,https://www.countyhealthrankings.org/app/minnesota/2021/rankings/cottonwood/county/outcomes/overall/snapshot
27,Minnesota,MN,56110,Nobles,Adrian,https://www.countyhealthrankings.org/app/minnesota/2021/rankings/nobles/county/outcomes/overall/snapshot
27,Minnesota,MN,56116,Rock,Beaver creek,https://www.countyhealthrankings.org/app/minnesota/2021/rankings/rock/county/outcomes/overall/snapshot
27,Minnesota,MN,56128,Pipestone,Edgerton,https://www.countyhealthrankings.org/app/minnesota/2021/rankings/pipestone/county/outcomes/overall/snapshot
27,Minnesota,MN,56201,Kandiyohi,Willmar,https://www.countyhealthrankings.org/app/minnesota/2021/rankings/kandiyohi/county/outcomes/overall/snapshot
27,Minnesota,MN,56208,Swift,Appleton,https://www.countyhealthrankings.org/app/minnesota/2021/rankings/swift/county/outcomes/overall/snapshot
27,Minnesota,MN,56211,Big Stone,Beardsley,https://www.countyhealthrankings.org/app/minnesota/2021/rankings/big-stone/county/outcomes/overall/snapshot
27,Minnesota,MN,56212,Lac qui Parle,Bellingham,https://www.countyhealthrankings.org/app/minnesota/2021/rankings/lac-qui-parle/county/outcomes/overall/snapshot
27,Minnesota,MN,56219,Traverse,Browns valley,https://www.countyhealthrankings.org/app/minnesota/2021/rankings/traverse/county/outcomes/overall/snapshot
27,Minnesota,MN,56220,Yellow Medicine,Canby,https://www.countyhealthrankings.org/app/minnesota/2021/rankings/yellow-medicine/county/outcomes/overall/snapshot
27,Minnesota,MN,56314,Morrison,Bowlus,https://www.countyhealthrankings.org/app/minnesota/2021/rankings/morrison/county/outcomes/overall/snapshot
27,Minnesota,MN,56324,Otter Tail,Dalton,https://www.countyhealthrankings.org/app/minnesota/2021/rankings/otter-tail/county/outcomes/overall/snapshot
27,Minnesota,MN,56401,Crow Wing,East gull lake,https://www.countyhealthrankings.org/app/minnesota/2021/rankings/crow-wing/county/outcomes/overall/snapshot
27,Minnesota,MN,56433,Hubbard,Akeley,https://www.countyhealthrankings.org/app/minnesota/2021/rankings/hubbard/county/outcomes/overall/snapshot
27,Minnesota,MN,56434,Wadena,Aldrich,https://www.countyhealthrankings.org/app/minnesota/2021/rankings/wadena/county/outcomes/overall/snapshot
27,Minnesota,MN,56501,Becker,Detroit lakes,https://www.countyhealthrankings.org/app/minnesota/2021/rankings/becker/county/outcomes/overall/snapshot
27,Minnesota,MN,56510,Norman,Lockhart,https://www.countyhealthrankings.org/app/minnesota/2021/rankings/norman/county/outcomes/overall/snapshot
27,Minnesota,MN,56516,Mahnomen,Bejou,https://www.countyhealthrankings.org/app/minnesota/2021/rankings/mahnomen/county/outcomes/overall/snapshot
27,Minnesota,MN,56520,Wilkin,Breckenridge,https://www.countyhealthrankings.org/app/minnesota/2021/rankings/wilkin/county/outcomes/overall/snapshot
27,Minnesota,MN,56601,Beltrami,Bemidji,https://www.countyhealthrankings.org/app/minnesota/2021/rankings/beltrami/county/outcomes/overall/snapshot
27,Minnesota,MN,56623,Lake of the Woods,Baudette,https://www.countyhealthrankings.org/app/minnesota/2021/rankings/lake-of-the-woods/county/outcomes/overall/snapshot
27,Minnesota,MN,56627,Koochiching,Big falls,https://www.countyhealthrankings.org/app/minnesota/2021/rankings/koochiching/county/outcomes/overall/snapshot
27,Minnesota,MN,56673,Roseau,Roosevelt,https://www.countyhealthrankings.org/app/minnesota/2021/rankings/roseau/county/outcomes/overall/snapshot
27,Minnesota,MN,56701,Pennington,Thief river fall,https://www.countyhealthrankings.org/app/minnesota/2021/rankings/pennington/county/outcomes/overall/snapshot
27,Minnesota,MN,56715,Red Lake,Brooks,https://www.countyhealthrankings.org/app/minnesota/2021/rankings/red-lake/county/outcomes/overall/snapshot
27,Minnesota,MN,56720,Kittson,Donaldson,https://www.countyhealthrankings.org/app/minnesota/2021/rankings/kittson/county/outcomes/overall/snapshot
28,Mississippi,MS,38606,Panola,Batesville,https://www.countyhealthrankings.org/app/mississippi/2021/rankings/panola/county/outcomes/overall/snapshot
28,Mississippi,MS,38610,Tippah,Blue mountain,https://www.countyhealthrankings.org/app/mississippi/2021/rankings/tippah/county/outcomes/overall/snapshot
28,Mississippi,MS,38614,Coahoma,Stovall,https://www.countyhealthrankings.org/app/mississippi/2021/rankings/coahoma/county/outcomes/overall/snapshot
28,Mississippi,MS,38618,Tate,Coldwater,https://www.countyhealthrankings.org/app/mississippi/2021/rankings/tate/county/outcomes/overall/snapshot
28,Mississippi,MS,38626,Tunica,Dundee,https://www.countyhealthrankings.org/app/mississippi/2021/rankings/tunica/county/outcomes/overall/snapshot
28,Mississippi,MS,38721,Sharkey,Anguilla,https://www.countyhealthrankings.org/app/mississippi/2021/rankings/sharkey/county/outcomes/overall/snapshot
28,Mississippi,MS,38725,Bolivar,Benoit,https://www.countyhealthrankings.org/app/mississippi/2021/rankings/bolivar/county/outcomes/overall/snapshot
28,Mississippi,MS,38736,Leflore,Doddsville,https://www.countyhealthrankings.org/app/mississippi/2021/rankings/leflore/county/outcomes/overall/snapshot
28,Mississippi,MS,38737,Sunflower,Drew,https://www.countyhealthrankings.org/app/mississippi/2021/rankings/sunflower/county/outcomes/overall/snapshot
28,Mississippi,MS,38745,Issaquena,Grace,https://www.countyhealthrankings.org/app/mississippi/2021/rankings/issaquena/county/outcomes/overall/snapshot
28,Mississippi,MS,38754,Humphreys,Isola,https://www.countyhealthrankings.org/app/mississippi/2021/rankings/humphreys/county/outcomes/overall/snapshot
28,Mississippi,MS,38824,Prentiss,Baldwyn,https://www.countyhealthrankings.org/app/mississippi/2021/rankings/prentiss/county/outcomes/overall/snapshot
28,Mississippi,MS,38827,Tishomingo,Belmont,https://www.countyhealthrankings.org/app/mississippi/2021/rankings/tishomingo/county/outcomes/overall/snapshot
28,Mississippi,MS,38834,Alcorn,Kossuth,https://www.countyhealthrankings.org/app/mississippi/2021/rankings/alcorn/county/outcomes/overall/snapshot
28,Mississippi,MS,38841,Pontotoc,Ecru,https://www.countyhealthrankings.org/app/mississippi/2021/rankings/pontotoc/county/outcomes/overall/snapshot
28,Mississippi,MS,38843,Itawamba,Fulton,https://www.countyhealthrankings.org/app/mississippi/2021/rankings/itawamba/county/outcomes/overall/snapshot
28,Mississippi,MS,38901,Grenada,Grenada,https://www.countyhealthrankings.org/app/mississippi/2021/rankings/grenada/county/outcomes/overall/snapshot
28,Mississippi,MS,38920,Tallahatchie,Cascilla,https://www.countyhealthrankings.org/app/mississippi/2021/rankings/tallahatchie/county/outcomes/overall/snapshot
28,Mississippi,MS,38922,Yalobusha,Coffeeville,https://www.countyhealthrankings.org/app/mississippi/2021/rankings/yalobusha/county/outcomes/overall/snapshot
28,Mississippi,MS,39039,Yazoo,Benton,https://www.countyhealthrankings.org/app/mississippi/2021/rankings/yazoo/county/outcomes/overall/snapshot
28,Mississippi,MS,39041,Hinds,Bolton,https://www.countyhealthrankings.org/app/mississippi/2021/rankings/hinds/county/outcomes/overall/snapshot
28,Mississippi,MS,39042,Rankin,Brandon,https://www.countyhealthrankings.org/app/mississippi/2021/rankings/rankin/county/outcomes/overall/snapshot
28,Mississippi,MS,39051,Leake,Edinburg,https://www.countyhealthrankings.org/app/mississippi/2021/rankings/leake/county/outcomes/overall/snapshot
28,Mississippi,MS,39059,Copiah,Crystal springs,https://www.countyhealthrankings.org/app/mississippi/2021/rankings/copiah/county/outcomes/overall/snapshot
28,Mississippi,MS,39067,Attala,Ethel,https://www.countyhealthrankings.org/app/mississippi/2021/rankings/attala/county/outcomes/overall/snapshot
28,Mississippi,MS,39086,Claiborne,Hermanville,https://www.countyhealthrankings.org/app/mississippi/2021/rankings/claiborne/county/outcomes/overall/snapshot
28,Mississippi,MS,39328,Kemper,De kalb,https://www.countyhealthrankings.org/app/mississippi/2021/rankings/kemper/county/outcomes/overall/snapshot
28,Mississippi,MS,39341,Noxubee,Macon,https://www.countyhealthrankings.org/app/mississippi/2021/rankings/noxubee/county/outcomes/overall/snapshot
28,Mississippi,MS,39350,Neshoba,Philadelphia,https://www.countyhealthrankings.org/app/mississippi/2021/rankings/neshoba/county/outcomes/overall/snapshot
28,Mississippi,MS,39401,Forrest,Hattiesburg,https://www.countyhealthrankings.org/app/mississippi/2021/rankings/forrest/county/outcomes/overall/snapshot
28,Mississippi,MS,39421,Jefferson Davis,Bassfield,https://www.countyhealthrankings.org/app/mississippi/2021/rankings/jefferson-davis/county/outcomes/overall/snapshot
28,Mississippi,MS,39426,Pearl River,Carriere,https://www.countyhealthrankings.org/app/mississippi/2021/rankings/pearl-river/county/outcomes/overall/snapshot
28,Mississippi,MS,39452,George,Agricola,https://www.countyhealthrankings.org/app/mississippi/2021/rankings/george/county/outcomes/overall/snapshot
28,Mississippi,MS,39478,Walthall,Sandy hook,https://www.countyhealthrankings.org/app/mississippi/2021/rankings/walthall/county/outcomes/overall/snapshot
28,Mississippi,MS,39638,Amite,Gloster,https://www.countyhealthrankings.org/app/mississippi/2021/rankings/amite/county/outcomes/overall/snapshot
28,Mississippi,MS,39759,Oktibbeha,Sessums,https://www.countyhealthrankings.org/app/mississippi/2021/rankings/oktibbeha/county/outcomes/overall/snapshot
29,Missouri,MO,63036,St. Francois,French village,https://www.countyhealthrankings.org/app/missouri/2021/rankings/st-francois/county/outcomes/overall/snapshot
29,Missouri,MO,63091,Gasconade,Rosebud,https://www.countyhealthrankings.org/app/missouri/2021/rankings/gasconade/county/outcomes/overall/snapshot
29,Missouri,MO,63101,St. Louis city,Saint louis,https://www.countyhealthrankings.org/app/missouri/2021/rankings/st-louis-city/county/outcomes/overall/snapshot
29,Missouri,MO,63301,St. Charles,Saint charles,https://www.countyhealthrankings.org/app/missouri/2021/rankings/st-charles/county/outcomes/overall/snapshot
29,Missouri,MO,63345,Audrain,Farber,https://www.countyhealthrankings.org/app/missouri/2021/rankings/audrain/county/outcomes/overall/snapshot
29,Missouri,MO,63388,Callaway,Williamsburg,https://www.countyhealthrankings.org/app/missouri/2021/rankings/callaway/county/outcomes/overall/snapshot
29,Missouri,MO,63432,Scotland,Arbela,https://www.countyhealthrankings.org/app/missouri/2021/rankings/scotland/county/outcomes/overall/snapshot
29,Missouri,MO,63436,Ralls,Center,https://www.countyhealthrankings.org/app/missouri/2021/rankings/ralls/county/outcomes/overall/snapshot
29,Missouri,MO,63625,Reynolds,Black,https://www.countyhealthrankings.org/app/missouri/2021/rankings/reynolds/county/outcomes/overall/snapshot
29,Missouri,MO,63627,Ste. Genevieve,Bloomsdale,https://www.countyhealthrankings.org/app/missouri/2021/rankings/ste-genevieve/county/outcomes/overall/snapshot
29,Missouri,MO,63662,Bollinger,Patton,https://www.countyhealthrankings.org/app/missouri/2021/rankings/bollinger/county/outcomes/overall/snapshot
29,Missouri,MO,63701,Cape Girardeau,Cape girardeau,https://www.countyhealthrankings.org/app/missouri/2021/rankings/cape-girardeau/county/outcomes/overall/snapshot
29,Missouri,MO,63730,Stoddard,Advance,https://www.countyhealthrankings.org/app/missouri/2021/rankings/stoddard/county/outcomes/overall/snapshot
29,Missouri,MO,63821,Dunklin,Arbyrd,https://www.countyhealthrankings.org/app/missouri/2021/rankings/dunklin/county/outcomes/overall/snapshot
29,Missouri,MO,63826,Pemiscot,Braggadocio,https://www.countyhealthrankings.org/app/missouri/2021/rankings/pemiscot/county/outcomes/overall/snapshot
29,Missouri,MO,63828,New Madrid,Canalou,https://www.countyhealthrankings.org/app/missouri/2021/rankings/new-madrid/county/outcomes/overall/snapshot
29,Missouri,MO,64017,Ray,Camden,https://www.countyhealthrankings.org/app/missouri/2021/rankings/ray/county/outcomes/overall/snapshot
29,Missouri,MO,64018,Platte,Camden point,https://www.countyhealthrankings.org/app/missouri/2021/rankings/platte/county/outcomes/overall/snapshot
29,Missouri,MO,64402,Gentry,Albany,https://www.countyhealthrankings.org/app/missouri/2021/rankings/gentry/county/outcomes/overall/snapshot
29,Missouri,MO,64421,Andrew,Amazonia,https://www.countyhealthrankings.org/app/missouri/2021/rankings/andrew/county/outcomes/overall/snapshot
29,Missouri,MO,64423,Nodaway,Barnard,https://www.countyhealthrankings.org/app/missouri/2021/rankings/nodaway/county/outcomes/overall/snapshot
29,Missouri,MO,64437,Holt,Bigelow,https://www.countyhealthrankings.org/app/missouri/2021/rankings/holt/county/outcomes/overall/snapshot
29,Missouri,MO,64720,Bates,Adrian,https://www.countyhealthrankings.org/app/missouri/2021/rankings/bates/county/outcomes/overall/snapshot
29,Missouri,MO,64728,Vernon,Bronaugh,https://www.countyhealthrankings.org/app/missouri/2021/rankings/vernon/county/outcomes/overall/snapshot
29,Missouri,MO,64831,McDonald,Anderson,https://www.countyhealthrankings.org/app/missouri/2021/rankings/mcdonald/county/outcomes/overall/snapshot
29,Missouri,MO,65013,Maries,Belle,https://www.countyhealthrankings.org/app/missouri/2021/rankings/maries/county/outcomes/overall/snapshot
29,Missouri,MO,65018,Moniteau,California,https://www.countyhealthrankings.org/app/missouri/2021/rankings/moniteau/county/outcomes/overall/snapshot
29,Missouri,MO,65023,Cole,Centertown,https://www.countyhealthrankings.org/app/missouri/2021/rankings/cole/county/outcomes/overall/snapshot
29,Missouri,MO,65068,Cooper,Prairie home,https://www.countyhealthrankings.org/app/missouri/2021/rankings/cooper/county/outcomes/overall/snapshot
29,Missouri,MO,65301,Pettis,Sedalia,https://www.countyhealthrankings.org/app/missouri/2021/rankings/pettis/county/outcomes/overall/snapshot
29,Missouri,MO,65401,Phelps,Rolla,https://www.countyhealthrankings.org/app/missouri/2021/rankings/phelps/county/outcomes/overall/snapshot
29,Missouri,MO,65438,Shannon,Birch tree,https://www.countyhealthrankings.org/app/missouri/2021/rankings/shannon/county/outcomes/overall/snapshot
29,Missouri,MO,65440,Dent,Boss,https://www.countyhealthrankings.org/app/missouri/2021/rankings/dent/county/outcomes/overall/snapshot
29,Missouri,MO,65444,Texas,Bucyrus,https://www.countyhealthrankings.org/app/missouri/2021/rankings/texas/county/outcomes/overall/snapshot
29,Missouri,MO,65463,Laclede,Eldridge,https://www.countyhealthrankings.org/app/missouri/2021/rankings/laclede/county/outcomes/overall/snapshot
29,Missouri,MO,65548,Howell,Mountain view,https://www.countyhealthrankings.org/app/missouri/2021/rankings/howell/county/outcomes/overall/snapshot
29,Missouri,MO,65606,Oregon,Riverton,https://www.countyhealthrankings.org/app/missouri/2021/rankings/oregon/county/outcomes/overall/snapshot
29,Missouri,MO,65609,Ozark,Bakersfield,https://www.countyhealthrankings.org/app/missouri/2021/rankings/ozark/county/outcomes/overall/snapshot
29,Missouri,MO,65614,Taney,Bradleyville,https://www.countyhealthrankings.org/app/missouri/2021/rankings/taney/county/outcomes/overall/snapshot
29,Missouri,MO,65634,Hickory,Cross timbers,https://www.countyhealthrankings.org/app/missouri/2021/rankings/hickory/county/outcomes/overall/snapshot
30,Montana,MT,59001,Stillwater,Absarokee,https://www.countyhealthrankings.org/app/montana/2021/rankings/stillwater/county/outcomes/overall/snapshot
30,Montana,MT,59002,Yellowstone,Acton,https://www.countyhealthrankings.org/app/montana/2021/rankings/yellowstone/county/outcomes/overall/snapshot
30,Montana,MT,59003,Rosebud,Ashland,https://www.countyhealthrankings.org/app/montana/2021/rankings/rosebud/county/outcomes/overall/snapshot
30,Montana,MT,59007,Carbon,Bearcreek,https://www.countyhealthrankings.org/app/montana/2021/rankings/carbon/county/outcomes/overall/snapshot
30,Montana,MT,59010,Treasure,Bighorn,https://www.countyhealthrankings.org/app/montana/2021/rankings/treasure/county/outcomes/overall/snapshot
30,Montana,MT,59011,Sweet Grass,Big timber,https://www.countyhealthrankings.org/app/montana/2021/rankings/sweet-grass/county/outcomes/overall/snapshot
30,Montana,MT,59016,Big Horn,Busby,https://www.countyhealthrankings.org/app/montana/2021/rankings/big-horn/county/outcomes/overall/snapshot
30,Montana,MT,59032,Fergus,Grass range,https://www.countyhealthrankings.org/app/montana/2021/rankings/fergus/county/outcomes/overall/snapshot
30,Montana,MT,59036,Wheatland,Harlowton,https://www.countyhealthrankings.org/app/montana/2021/rankings/wheatland/county/outcomes/overall/snapshot
30,Montana,MT,59046,Golden Valley,Lavina,https://www.countyhealthrankings.org/app/montana/2021/rankings/golden-valley/county/outcomes/overall/snapshot
30,Montana,MT,59053,Meagher,Martinsdale,https://www.countyhealthrankings.org/app/montana/2021/rankings/meagher/county/outcomes/overall/snapshot
30,Montana,MT,59054,Musselshell,Melstone,https://www.countyhealthrankings.org/app/montana/2021/rankings/musselshell/county/outcomes/overall/snapshot
30,Montana,MT,59062,Powder River,Otter,https://www.countyhealthrankings.org/app/montana/2021/rankings/powder-river/county/outcomes/overall/snapshot
30,Montana,MT,59087,Petroleum,Winnett,https://www.countyhealthrankings.org/app/montana/2021/rankings/petroleum/county/outcomes/overall/snapshot
30,Montana,MT,59201,Roosevelt,Wolf point,https://www.countyhealthrankings.org/app/montana/2021/rankings/roosevelt/county/outcomes/overall/snapshot
30,Montana,MT,59214,McCone,Brockway,https://www.countyhealthrankings.org/app/montana/2021/rankings/mccone/county/outcomes/overall/snapshot
30,Montana,MT,59222,Daniels,Flaxville,https://www.countyhealthrankings.org/app/montana/2021/rankings/daniels/county/outcomes/overall/snapshot
30,Montana,MT,59313,Fallon,Baker,https://www.countyhealthrankings.org/app/montana/2021/rankings/fallon/county/outcomes/overall/snapshot
30,Montana,MT,59353,Wibaux,Wibaux,https://www.countyhealthrankings.org/app/montana/2021/rankings/wibaux/county/outcomes/overall/snapshot
30,Montana,MT,59401,Cascade,Great falls,https://www.countyhealthrankings.org/app/montana/2021/rankings/cascade/county/outcomes/overall/snapshot
30,Montana,MT,59410,Lewis and Clark,Augusta,https://www.countyhealthrankings.org/app/montana/2021/rankings/lewis-and-clark/county/outcomes/overall/snapshot
30,Montana,MT,59411,Glacier,Babb,https://www.countyhealthrankings.org/app/montana/2021/rankings/glacier/county/outcomes/overall/snapshot
30,Montana,MT,59416,Pondera,Brady,https://www.countyhealthrankings.org/app/montana/2021/rankings/pondera/county/outcomes/overall/snapshot
30,Montana,MT,59420,Chouteau,Carter,https://www.countyhealthrankings.org/app/montana/2021/rankings/chouteau/county/outcomes/overall/snapshot
30,Montana,MT,59447,Judith Basin,Geyser,https://www.countyhealthrankings.org/app/montana/2021/rankings/judith-basin/county/outcomes/overall/snapshot
30,Montana,MT,59454,Toole,Kevin,https://www.countyhealthrankings.org/app/montana/2021/rankings/toole/county/outcomes/overall/snapshot
30,Montana,MT,59501,Hill,Havre,https://www.countyhealthrankings.org/app/montana/2021/rankings/hill/county/outcomes/overall/snapshot
30,Montana,MT,59643,Broadwater,Toston,https://www.countyhealthrankings.org/app/montana/2021/rankings/broadwater/county/outcomes/overall/snapshot
30,Montana,MT,59701,Silver Bow,Walkerville,https://www.countyhealthrankings.org/app/montana/2021/rankings/silver-bow/county/outcomes/overall/snapshot
30,Montana,MT,59711,Deer Lodge,Anaconda,https://www.countyhealthrankings.org/app/montana/2021/rankings/deer-lodge/county/outcomes/overall/snapshot
30,Montana,MT,59725,Beaverhead,Dillon,https://www.countyhealthrankings.org/app/montana/2021/rankings/beaverhead/county/outcomes/overall/snapshot
30,Montana,MT,59801,Missoula,Missoula,https://www.countyhealthrankings.org/app/montana/2021/rankings/missoula/county/outcomes/overall/snapshot
30,Montana,MT,59827,Ravalli,Conner,https://www.countyhealthrankings.org/app/montana/2021/rankings/ravalli/county/outcomes/overall/snapshot
30,Montana,MT,59831,Sanders,Dixon,https://www.countyhealthrankings.org/app/montana/2021/rankings/sanders/county/outcomes/overall/snapshot
30,Montana,MT,59832,Granite,Drummond,https://www.countyhealthrankings.org/app/montana/2021/rankings/granite/county/outcomes/overall/snapshot
30,Montana,MT,59901,Flathead,Evergreen,https://www.countyhealthrankings.org/app/montana/2021/rankings/flathead/county/outcomes/overall/snapshot
31,Nebraska,NE,68003,Saunders,Ashland,https://www.countyhealthrankings.org/app/nebraska/2021/rankings/saunders/county/outcomes/overall/snapshot
