state_fips,state,state_abbr,zipcode,county,city,url,countyPop,statePop,pofHealth %,obesity %,crimes,unemployment,preDeath,<18 %,>65 %,18 - 65 %
31,Nebraska,NE,69341,Scotts Bluff,Gering,https://www.countyhealthrankings.org/app/nebraska/2021/rankings/scotts-bluff/county/outcomes/overall/snapshot,35618,1934408,18,34,205,3.7,8200,19.6,0.8,79.6
31,Nebraska,NE,68303,Thayer,Alexandria,https://www.countyhealthrankings.org/app/nebraska/2021/rankings/thayer/county/outcomes/overall/snapshot,5003,1934408,13,32,116,2.7,8300,25.5,0.4,74.1
31,Nebraska,NE,68039,Thurston,Macy,https://www.countyhealthrankings.org/app/nebraska/2021/rankings/thurston/county/outcomes/overall/snapshot,7224,1934408,24,47,62,4.5,16500,11.8,0.5,87.7
32,Nevada,NV,89701,Carson City,Carson city,https://www.countyhealthrankings.org/app/nevada/2021/rankings/carson-city/county/outcomes/overall/snapshot,55916,3080156,21,31,291,3.9,9600,20.7,2,77.3
32,Nevada,NV,89406,Churchill,Fallon,https://www.countyhealthrankings.org/app/nevada/2021/rankings/churchill/county/outcomes/overall/snapshot,24909,3080156,19,32,211,3.5,9700,19.1,2.2,78.7
32,Nevada,NV,89801,Elko,Jiggs,https://www.countyhealthrankings.org/app/nevada/2021/rankings/elko/county/outcomes/overall/snapshot,52778,3080156,19,28,404,3,7300,11.8,1,87.2
32,Nevada,NV,89010,Esmeralda,Dyer,https://www.countyhealthrankings.org/app/nevada/2021/rankings/esmeralda/county/outcomes/overall/snapshot,873,3080156,25,24,118,3.7,11000,35.7,3.4,60.9
32,Nevada,NV,89316,Eureka,Eureka,https://www.countyhealthrankings.org/app/nevada/2021/rankings/eureka/county/outcomes/overall/snapshot,2029,3080156,17,24,338,2.4,9400,16.4,1,82.6
32,Nevada,NV,89310,Lander,Austin,https://www.countyhealthrankings.org/app/nevada/2021/rankings/lander/county/outcomes/overall/snapshot,5532,3080156,22,30,620,3.2,9400,16,0.7,83.3
32,Nevada,NV,89003,Nye,Beatty,https://www.countyhealthrankings.org/app/nevada/2021/rankings/nye/county/outcomes/overall/snapshot,46523,3080156,21,33,167,5.1,11000,30.3,3.3,66.4
32,Nevada,NV,89418,Pershing,Unionville,https://www.countyhealthrankings.org/app/nevada/2021/rankings/pershing/county/outcomes/overall/snapshot,6725,3080156,22,39,713,4,6300,16.4,4.3,79.3
32,Nevada,NV,89440,Storey,Virginia city,https://www.countyhealthrankings.org/app/nevada/2021/rankings/storey/county/outcomes/overall/snapshot,4123,3080156,16,28,892,3.7,6300,32.2,1.6,66.2
32,Nevada,NV,89405,Washoe,Empire,https://www.countyhealthrankings.org/app/nevada/2021/rankings/washoe/county/outcomes/overall/snapshot,471519,3080156,18,24,439,3.2,6800,16.8,2.3,80.9
32,Nevada,NV,89301,White Pine,Ely,https://www.countyhealthrankings.org/app/nevada/2021/rankings/white-pine/county/outcomes/overall/snapshot,9580,3080156,20,31,221,3,8100,18.3,4.9,76.8
33,New hampshire,NH,3218,Belknap,Barnstead,https://www.countyhealthrankings.org/app/new-hampshire/2021/rankings/belknap/county/outcomes/overall/snapshot,61303,1359711,14,28,239,2.5,8000,22.8,0.6,76.6
33,New hampshire,NH,3431,Cheshire,Surry,https://www.countyhealthrankings.org/app/new-hampshire/2021/rankings/cheshire/county/outcomes/overall/snapshot,76085,1359711,14,32,187,2.6,7100,20.7,0.8,78.5
33,New hampshire,NH,3570,Coos,Berlin,https://www.countyhealthrankings.org/app/new-hampshire/2021/rankings/coos/county/outcomes/overall/snapshot,31563,1359711,19,37,159,3.2,7600,24.2,0.8,75
33,New hampshire,NH,3215,Grafton,Waterville valle,https://www.countyhealthrankings.org/app/new-hampshire/2021/rankings/grafton/county/outcomes/overall/snapshot,89886,1359711,13,25,167,2.2,5600,21.3,1.2,77.5
33,New hampshire,NH,3106,Merrimack,Hooksett,https://www.countyhealthrankings.org/app/new-hampshire/2021/rankings/merrimack/county/outcomes/overall/snapshot,151391,1359711,13,28,158,2.3,6300,18.7,1.6,79.7
33,New hampshire,NH,3032,Rockingham,Auburn,https://www.countyhealthrankings.org/app/new-hampshire/2021/rankings/rockingham/county/outcomes/overall/snapshot,309769,1359711,11,27,117,2.7,5400,18.6,0.8,80.6
33,New hampshire,NH,3815,Strafford,Center strafford,https://www.countyhealthrankings.org/app/new-hampshire/2021/rankings/strafford/county/outcomes/overall/snapshot,130633,1359711,14,32,236,2.3,7100,15.4,1.2,83.4
34,New jersey,NJ,8037,Atlantic,Batsto,https://www.countyhealthrankings.org/app/new-jersey/2021/rankings/atlantic/county/outcomes/overall/snapshot,263670,8882190,19,33,373,5.1,8900,18.6,14.6,66.8
34,New jersey,NJ,7010,Bergen,Cliffside park,https://www.countyhealthrankings.org/app/new-jersey/2021/rankings/bergen/county/outcomes/overall/snapshot,932202,8882190,14,22,84,2.9,3900,17.7,5.5,76.8
34,New jersey,NJ,8010,Burlington,Beverly,https://www.countyhealthrankings.org/app/new-jersey/2021/rankings/burlington/county/outcomes/overall/snapshot,445349,8882190,15,30,163,3.3,6500,17.4,16.9,65.7
34,New jersey,NJ,8202,Cape May,Avalon,https://www.countyhealthrankings.org/app/new-jersey/2021/rankings/cape-may/county/outcomes/overall/snapshot,92039,8882190,15,28,236,7.2,9100,27.3,4.1,68.6
34,New jersey,NJ,8014,Gloucester,Bridgeport,https://www.countyhealthrankings.org/app/new-jersey/2021/rankings/gloucester/county/outcomes/overall/snapshot,291636,8882190,15,33,116,3.7,7800,16.3,10.4,73.3
34,New jersey,NJ,7002,Hudson,Bayonne,https://www.countyhealthrankings.org/app/new-jersey/2021/rankings/hudson/county/outcomes/overall/snapshot,672391,8882190,20,24,342,3.3,5000,12.2,10.7,77.1
34,New jersey,NJ,7830,Hunterdon,Califon,https://www.countyhealthrankings.org/app/new-jersey/2021/rankings/hunterdon/county/outcomes/overall/snapshot,124371,8882190,12,22,42,2.8,4500,19.4,2.4,78.2
34,New jersey,NJ,7701,Monmouth,Suburban,https://www.countyhealthrankings.org/app/new-jersey/2021/rankings/monmouth/county/outcomes/overall/snapshot,618795,8882190,14,28,150,3.2,5600,18.2,6.7,75.1
34,New jersey,NJ,8005,Ocean,Barnegat,https://www.countyhealthrankings.org/app/new-jersey/2021/rankings/ocean/county/outcomes/overall/snapshot,607186,8882190,16,28,99,3.7,6800,22.8,3.1,74.1
34,New jersey,NJ,7011,Passaic,Clifton,https://www.countyhealthrankings.org/app/new-jersey/2021/rankings/passaic/county/outcomes/overall/snapshot,501826,8882190,22,27,382,4.3,6000,15,10,75
34,New jersey,NJ,8001,Salem,Alloway,https://www.countyhealthrankings.org/app/new-jersey/2021/rankings/salem/county/outcomes/overall/snapshot,62385,8882190,19,39,266,4.8,10300,19,13.5,67.5
35,New mexico,NM,87008,Bernalillo,Cedar crest,https://www.countyhealthrankings.org/app/new-mexico/2021/rankings/bernalillo/county/outcomes/overall/snapshot,679121,2096829,19,24,945,4.4,8400,16.9,2.6,80.5
35,New mexico,NM,87820,Catron,Aragon,https://www.countyhealthrankings.org/app/new-mexico/2021/rankings/catron/county/outcomes/overall/snapshot,3527,2096829,20,26,158,6.2,11100,43.3,0.6,56.1
35,New mexico,NM,88201,Chaves,Roswell,https://www.countyhealthrankings.org/app/new-mexico/2021/rankings/chaves/county/outcomes/overall/snapshot,64615,2096829,25,34,622,4.9,10100,16.1,1.5,82.4
35,New mexico,NM,87005,Cibola,Bluewater,https://www.countyhealthrankings.org/app/new-mexico/2021/rankings/cibola/county/outcomes/overall/snapshot,26675,2096829,29,34,543,6.3,11200,16.8,1,82.2
35,New mexico,NM,88101,Curry,Clovis,https://www.countyhealthrankings.org/app/new-mexico/2021/rankings/curry/county/outcomes/overall/snapshot,48954,2096829,22,32,407,4.1,8900,12.8,5.5,81.7
35,New mexico,NM,79922,Dona Ana,,https://www.countyhealthrankings.org/app/new-mexico/2021/rankings/dona-ana/county/outcomes/overall/snapshot,218195,2096829,24,26,283,5.7,6900,16.2,1.6,82.2
35,New mexico,NM,88210,Eddy,Artesia,https://www.countyhealthrankings.org/app/new-mexico/2021/rankings/eddy/county/outcomes/overall/snapshot,58460,2096829,21,37,567,3.1,11000,14.6,1.3,84.1
35,New mexico,NM,87711,Guadalupe,Anton chico,https://www.countyhealthrankings.org/app/new-mexico/2021/rankings/guadalupe/county/outcomes/overall/snapshot,4300,2096829,24,40,512,5.3,11100,19.8,1.6,78.6
35,New mexico,NM,87730,Harding,Mills,https://www.countyhealthrankings.org/app/new-mexico/2021/rankings/harding/county/outcomes/overall/snapshot,625,2096829,21,28,120,5.1,11100,39.2,0.3,60.5
35,New mexico,NM,85534,Hidalgo,,https://www.countyhealthrankings.org/app/new-mexico/2021/rankings/hidalgo/county/outcomes/overall/snapshot,4198,2096829,26,27,505,4.3,8400,22.5,1.1,76.4
35,New mexico,NM,88114,Lea,Crossroads,https://www.countyhealthrankings.org/app/new-mexico/2021/rankings/lea/county/outcomes/overall/snapshot,71070,2096829,23,34,439,3.9,9800,11.4,3.4,85.2
35,New mexico,NM,87544,Los Alamos,Los alamos,https://www.countyhealthrankings.org/app/new-mexico/2021/rankings/los-alamos/county/outcomes/overall/snapshot,19369,2096829,9,23,178,3.2,4600,18.1,1.2,80.7
35,New mexico,NM,88029,Luna,Columbus,https://www.countyhealthrankings.org/app/new-mexico/2021/rankings/luna/county/outcomes/overall/snapshot,23709,2096829,30,35,701,12.2,9500,21.2,1,77.8
35,New mexico,NM,86504,McKinley,,https://www.countyhealthrankings.org/app/new-mexico/2021/rankings/mckinley/county/outcomes/overall/snapshot,71367,2096829,31,38,710,7,16900,12.9,0.5,86.6
35,New mexico,NM,87712,Mora,Buena vista,https://www.countyhealthrankings.org/app/new-mexico/2021/rankings/mora/county/outcomes/overall/snapshot,4521,2096829,27,27,120,6,11100,28.9,0.3,70.8
35,New mexico,NM,88121,Quay,House,https://www.countyhealthrankings.org/app/new-mexico/2021/rankings/quay/county/outcomes/overall/snapshot,8253,2096829,25,27,480,5.2,11100,25.7,1.6,72.7
35,New mexico,NM,87012,Rio Arriba,Coyote,https://www.countyhealthrankings.org/app/new-mexico/2021/rankings/rio-arriba/county/outcomes/overall/snapshot,38921,2096829,26,29,602,5.3,15700,20.1,0.5,79.4
35,New mexico,NM,87001,Sandoval,Algodones,https://www.countyhealthrankings.org/app/new-mexico/2021/rankings/sandoval/county/outcomes/overall/snapshot,146748,2096829,18,28,246,4.8,7600,18.5,2.1,79.4
35,New mexico,NM,87010,Santa Fe,Cerrillos,https://www.countyhealthrankings.org/app/new-mexico/2021/rankings/santa-fe/county/outcomes/overall/snapshot,150358,2096829,18,16,326,3.9,7300,25.3,0.8,73.9
35,New mexico,NM,87006,Socorro,Bosque,https://www.countyhealthrankings.org/app/new-mexico/2021/rankings/socorro/county/outcomes/overall/snapshot,16637,2096829,26,31,515,5.8,9900,20.1,0.9,79
35,New mexico,NM,87512,Taos,Amalia,https://www.countyhealthrankings.org/app/new-mexico/2021/rankings/taos/county/outcomes/overall/snapshot,32723,2096829,21,16,417,6,9600,27.5,0.5,72
35,New mexico,NM,87016,Torrance,Estancia,https://www.countyhealthrankings.org/app/new-mexico/2021/rankings/torrance/county/outcomes/overall/snapshot,15461,2096829,24,34,396,6.8,10500,21.5,1.5,77
35,New mexico,NM,87002,Valencia,Boys ranch,https://www.countyhealthrankings.org/app/new-mexico/2021/rankings/valencia/county/outcomes/overall/snapshot,76688,2096829,24,34,917,5.3,9300,18.2,1.1,80.7
36,New york,NY,12009,Albany,Altamont,https://www.countyhealthrankings.org/app/new-york/2021/rankings/albany/county/outcomes/overall/snapshot,305506,19453561,13,28,348,3.6,6000,17.4,12.8,69.8
36,New york,NY,10451,Bronx,Bronx,https://www.countyhealthrankings.org/app/new-york/2021/rankings/bronx/county/outcomes/overall/snapshot,1418207,19453561,29,29,586,5.4,6700,13.3,29.2,57.5
36,New york,NY,13744,Broome,Castle creek,https://www.countyhealthrankings.org/app/new-york/2021/rankings/broome/county/outcomes/overall/snapshot,190488,19453561,17,30,315,4.7,7200,19.4,5.6,75
36,New york,NY,14042,Cattaraugus,Delevan,https://www.countyhealthrankings.org/app/new-york/2021/rankings/cattaraugus/county/outcomes/overall/snapshot,76117,19453561,20,39,197,5.1,7600,19.7,1.3,79
36,New york,NY,13021,Cayuga,Auburn,https://www.countyhealthrankings.org/app/new-york/2021/rankings/cayuga/county/outcomes/overall/snapshot,76576,19453561,17,34,241,4.3,6400,19.8,4,76.2
36,New york,NY,14814,Chemung,Big flats,https://www.countyhealthrankings.org/app/new-york/2021/rankings/chemung/county/outcomes/overall/snapshot,83456,19453561,18,35,193,4.2,8500,19.5,5.9,74.6
36,New york,NY,13124,Chenango,North pitcher,https://www.countyhealthrankings.org/app/new-york/2021/rankings/chenango/county/outcomes/overall/snapshot,47207,19453561,18,39,183,4.4,7700,20.9,0.9,78.2
36,New york,NY,13040,Cortland,Cincinnatus,https://www.countyhealthrankings.org/app/new-york/2021/rankings/cortland/county/outcomes/overall/snapshot,47581,19453561,17,34,90,4.9,7100,16.9,1.8,81.3
36,New york,NY,12501,Dutchess,Amenia,https://www.countyhealthrankings.org/app/new-york/2021/rankings/dutchess/county/outcomes/overall/snapshot,294218,19453561,15,28,204,3.6,5900,18.1,10.6,71.3
36,New york,NY,14001,Erie,Akron,https://www.countyhealthrankings.org/app/new-york/2021/rankings/erie/county/outcomes/overall/snapshot,918702,19453561,17,30,428,4.3,6800,18.4,13.1,68.5
36,New york,NY,13324,Herkimer,Cold brook,https://www.countyhealthrankings.org/app/new-york/2021/rankings/herkimer/county/outcomes/overall/snapshot,61319,19453561,17,34,211,4.9,6300,21.2,1.3,77.5
36,New york,NY,10001,New York,New york,https://www.countyhealthrankings.org/app/new-york/2021/rankings/new-york/county/outcomes/overall/snapshot,1628706,19453561,16,16,586,3.5,3900,17,12.4,70.6
36,New york,NY,14008,Niagara,Appleton,https://www.countyhealthrankings.org/app/new-york/2021/rankings/niagara/county/outcomes/overall/snapshot,209281,19453561,18,32,395,5,7200,19.5,7.1,73.4
36,New york,NY,13027,Onondaga,Baldwinsville,https://www.countyhealthrankings.org/app/new-york/2021/rankings/onondaga/county/outcomes/overall/snapshot,460528,19453561,15,32,318,3.9,6400,17.5,11,71.5
36,New york,NY,14424,Ontario,Canandaigua,https://www.countyhealthrankings.org/app/new-york/2021/rankings/ontario/county/outcomes/overall/snapshot,109777,19453561,13,32,153,3.9,6100,20.6,2.2,77.2
36,New york,NY,14098,Orleans,Lyndonville,https://www.countyhealthrankings.org/app/new-york/2021/rankings/orleans/county/outcomes/overall/snapshot,40352,19453561,21,37,172,4.7,7800,18.4,5.7,75.9
36,New york,NY,13028,Oswego,Bernhards bay,https://www.countyhealthrankings.org/app/new-york/2021/rankings/oswego/county/outcomes/overall/snapshot,117124,19453561,18,37,212,5.4,7400,16.8,1,82.2
36,New york,NY,11004,Queens,Glen oaks,https://www.countyhealthrankings.org/app/new-york/2021/rankings/queens/county/outcomes/overall/snapshot,2253858,19453561,19,24,598,3.5,4300,16.3,17.9,65.8
36,New york,NY,12018,Rensselaer,Averill park,https://www.countyhealthrankings.org/app/new-york/2021/rankings/rensselaer/county/outcomes/overall/snapshot,158714,19453561,15,30,305,3.8,6500,17.5,7.1,75.4
36,New york,NY,10901,Rockland,Suffern,https://www.countyhealthrankings.org/app/new-york/2021/rankings/rockland/county/outcomes/overall/snapshot,325789,19453561,16,23,121,3.6,4400,15.9,11.2,72.9
36,New york,NY,12019,Saratoga,Ballston lake,https://www.countyhealthrankings.org/app/new-york/2021/rankings/saratoga/county/outcomes/overall/snapshot,229863,19453561,13,28,103,3.4,4800,18.8,1.8,79.4
36,New york,NY,12008,Schenectady,Alplaus,https://www.countyhealthrankings.org/app/new-york/2021/rankings/schenectady/county/outcomes/overall/snapshot,155299,19453561,16,31,429,3.8,6700,17.3,11.2,71.5
36,New york,NY,12031,Schoharie,Carlisle,https://www.countyhealthrankings.org/app/new-york/2021/rankings/schoharie/county/outcomes/overall/snapshot,30999,19453561,16,36,90,4.7,6100,22.7,1.2,76.1
36,New york,NY,13148,Seneca,Seneca falls,https://www.countyhealthrankings.org/app/new-york/2021/rankings/seneca/county/outcomes/overall/snapshot,34016,19453561,19,38,201,3.8,7800,19.6,4.9,75.5
36,New york,NY,12922,St. Lawrence,Childwold,https://www.countyhealthrankings.org/app/new-york/2021/rankings/st-lawrence/county/outcomes/overall/snapshot,107740,19453561,19,36,146,5.5,6700,18,2.2,79.8
36,New york,NY,13732,Tioga,Apalachin,https://www.countyhealthrankings.org/app/new-york/2021/rankings/tioga/county/outcomes/overall/snapshot,48203,19453561,15,32,115,4.1,5900,20.9,0.9,78.2
36,New york,NY,13053,Tompkins,Dryden,https://www.countyhealthrankings.org/app/new-york/2021/rankings/tompkins/county/outcomes/overall/snapshot,102180,19453561,13,23,123,3.6,5200,15.1,4,80.9
36,New york,NY,12401,Ulster,Eddyville,https://www.countyhealthrankings.org/app/new-york/2021/rankings/ulster/county/outcomes/overall/snapshot,177573,19453561,16,29,174,3.8,6100,20.4,6,73.6
36,New york,NY,10501,Westchester,Amawalk,https://www.countyhealthrankings.org/app/new-york/2021/rankings/westchester/county/outcomes/overall/snapshot,967506,19453561,14,22,221,3.8,4200,17.4,13.8,68.8
36,New york,NY,14009,Wyoming,Arcade,https://www.countyhealthrankings.org/app/new-york/2021/rankings/wyoming/county/outcomes/overall/snapshot,39859,19453561,18,38,111,4.4,6000,18.6,5.1,76.3
36,New york,NY,14415,Yates,Bellona,https://www.countyhealthrankings.org/app/new-york/2021/rankings/yates/county/outcomes/overall/snapshot,24913,19453561,16,32,76,3.7,7700,21.3,0.9,77.8
37,North carolina,NC,27202,Alamance,Altamahaw,https://www.countyhealthrankings.org/app/north-carolina/2021/rankings/alamance/county/outcomes/overall/snapshot,169509,10488084,21,38,382,3.8,8100,17.1,20.1,62.8
37,North carolina,NC,28623,Alleghany,Ennice,https://www.countyhealthrankings.org/app/north-carolina/2021/rankings/alleghany/county/outcomes/overall/snapshot,11137,10488084,25,30,140,4.8,9100,28,1.5,70.5
37,North carolina,NC,28007,Anson,Ansonville,https://www.countyhealthrankings.org/app/north-carolina/2021/rankings/anson/county/outcomes/overall/snapshot,24446,10488084,26,41,428,4.2,11600,19.3,48.1,32.6
37,North carolina,NC,28615,Ashe,Creston,https://www.countyhealthrankings.org/app/north-carolina/2021/rankings/ashe/county/outcomes/overall/snapshot,27203,10488084,19,26,81,3.7,6600,26.6,0.7,72.7
37,North carolina,NC,28604,Avery,Banner elk,https://www.countyhealthrankings.org/app/north-carolina/2021/rankings/avery/county/outcomes/overall/snapshot,17557,10488084,21,24,174,3.7,7600,22.9,4.5,72.6
37,North carolina,NC,27806,Beaufort,Aurora,https://www.countyhealthrankings.org/app/north-carolina/2021/rankings/beaufort/county/outcomes/overall/snapshot,46994,10488084,22,45,298,4.6,10200,24.6,24,51.4
37,North carolina,NC,27805,Bertie,Aulander,https://www.countyhealthrankings.org/app/north-carolina/2021/rankings/bertie/county/outcomes/overall/snapshot,18947,10488084,27,45,169,4.8,10000,23.6,60.7,15.7
37,North carolina,NC,28320,Bladen,Bladenboro,https://www.countyhealthrankings.org/app/north-carolina/2021/rankings/bladen/county/outcomes/overall/snapshot,32722,10488084,26,49,224,4.8,10300,22.8,33.3,43.9
37,North carolina,NC,28420,Brunswick,Ash,https://www.countyhealthrankings.org/app/north-carolina/2021/rankings/brunswick/county/outcomes/overall/snapshot,142820,10488084,17,31,141,5.2,8500,32.6,9.7,57.7
37,North carolina,NC,28701,Buncombe,Alexander,https://www.countyhealthrankings.org/app/north-carolina/2021/rankings/buncombe/county/outcomes/overall/snapshot,261191,10488084,16,24,263,3,7400,20.5,6,73.5
37,North carolina,NC,28025,Cabarrus,Concord,https://www.countyhealthrankings.org/app/north-carolina/2021/rankings/cabarrus/county/outcomes/overall/snapshot,216453,10488084,17,34,117,3.6,6800,13.4,18.6,68
37,North carolina,NC,28511,Carteret,Atlantic,https://www.countyhealthrankings.org/app/north-carolina/2021/rankings/carteret/county/outcomes/overall/snapshot,69473,10488084,17,34,165,4.2,8500,25.7,5.4,68.9
37,North carolina,NC,27212,Caswell,Blanch,https://www.countyhealthrankings.org/app/north-carolina/2021/rankings/caswell/county/outcomes/overall/snapshot,22604,10488084,23,23,255,4.5,10300,22.1,31.8,46.1
37,North carolina,NC,28601,Catawba,Hickory,https://www.countyhealthrankings.org/app/north-carolina/2021/rankings/catawba/county/outcomes/overall/snapshot,159551,10488084,19,32,267,3.6,8000,18.3,8.5,73.2
37,North carolina,NC,27932,Chowan,Edenton,https://www.countyhealthrankings.org/app/north-carolina/2021/rankings/chowan/county/outcomes/overall/snapshot,13943,10488084,23,45,454,4.7,11300,25.3,33.9,40.8
37,North carolina,NC,28423,Columbus,Bolton,https://www.countyhealthrankings.org/app/north-carolina/2021/rankings/columbus/county/outcomes/overall/snapshot,55508,10488084,26,45,388,4.9,11400,20.6,30,49.4
37,North carolina,NC,28519,Craven,Bridgeton,https://www.countyhealthrankings.org/app/north-carolina/2021/rankings/craven/county/outcomes/overall/snapshot,102139,10488084,19,30,249,4.1,9600,19.7,20.8,59.5
37,North carolina,NC,27916,Currituck,Aydlett,https://www.countyhealthrankings.org/app/north-carolina/2021/rankings/currituck/county/outcomes/overall/snapshot,27763,10488084,17,30,171,3.6,6900,16.4,5.4,78.2
37,North carolina,NC,27915,Dare,Avon,https://www.countyhealthrankings.org/app/north-carolina/2021/rankings/dare/county/outcomes/overall/snapshot,37009,10488084,15,28,247,4.7,6900,22.2,2.5,75.3
37,North carolina,NC,27006,Davie,Advance,https://www.countyhealthrankings.org/app/north-carolina/2021/rankings/davie/county/outcomes/overall/snapshot,42846,10488084,18,38,148,3.4,7300,21.7,6.1,72.2
37,North carolina,NC,28325,Duplin,Calypso,https://www.countyhealthrankings.org/app/north-carolina/2021/rankings/duplin/county/outcomes/overall/snapshot,58741,10488084,29,36,236,4.1,8200,19.4,24.1,56.5
37,North carolina,NC,27503,Durham,Bahama,https://www.countyhealthrankings.org/app/north-carolina/2021/rankings/durham/county/outcomes/overall/snapshot,321488,10488084,17,28,666,3.4,6100,13.6,35.6,50.8
37,North carolina,NC,27801,Edgecombe,Rocky mount,https://www.countyhealthrankings.org/app/north-carolina/2021/rankings/edgecombe/county/outcomes/overall/snapshot,51472,10488084,28,40,481,5.9,12800,20.4,57.2,22.4
37,North carolina,NC,28006,Gaston,Alexis,https://www.countyhealthrankings.org/app/north-carolina/2021/rankings/gaston/county/outcomes/overall/snapshot,224529,10488084,21,29,390,3.9,9200,16.3,17.3,66.4
37,North carolina,NC,27926,Gates,Corapeake,https://www.countyhealthrankings.org/app/north-carolina/2021/rankings/gates/county/outcomes/overall/snapshot,11562,10488084,19,49,211,4.1,12800,20.9,30.9,48.2
37,North carolina,NC,27507,Granville,Bullock,https://www.countyhealthrankings.org/app/north-carolina/2021/rankings/granville/county/outcomes/overall/snapshot,60443,10488084,21,37,293,3.4,7700,17.7,31.1,51.2
37,North carolina,NC,27214,Guilford,Browns summit,https://www.countyhealthrankings.org/app/north-carolina/2021/rankings/guilford/county/outcomes/overall/snapshot,537174,10488084,19,35,453,4.1,8000,15.5,34.4,50.1
37,North carolina,NC,27823,Halifax,Enfield,https://www.countyhealthrankings.org/app/north-carolina/2021/rankings/halifax/county/outcomes/overall/snapshot,50010,10488084,29,42,461,5.7,11400,21.4,53.2,25.4
37,North carolina,NC,27501,Harnett,Angier,https://www.countyhealthrankings.org/app/north-carolina/2021/rankings/harnett/county/outcomes/overall/snapshot,135976,10488084,21,35,243,4.6,8400,12.8,20.8,66.4
37,North carolina,NC,28716,Haywood,Canton,https://www.countyhealthrankings.org/app/north-carolina/2021/rankings/haywood/county/outcomes/overall/snapshot,62317,10488084,17,33,278,3.4,8900,25,1.3,73.7
37,North carolina,NC,27818,Hertford,Como,https://www.countyhealthrankings.org/app/north-carolina/2021/rankings/hertford/county/outcomes/overall/snapshot,23677,10488084,27,49,304,5.2,9000,20.4,60.3,19.3
37,North carolina,NC,28376,Hoke,Raeford,https://www.countyhealthrankings.org/app/north-carolina/2021/rankings/hoke/county/outcomes/overall/snapshot,55234,10488084,24,37,124,4.9,9100,10.6,33.8,55.6
37,North carolina,NC,27824,Hyde,Middletown,https://www.countyhealthrankings.org/app/north-carolina/2021/rankings/hyde/county/outcomes/overall/snapshot,4937,10488084,24,34,461,8.6,9300,22.6,26.2,51.2
37,North carolina,NC,28115,Iredell,Mooresville,https://www.countyhealthrankings.org/app/north-carolina/2021/rankings/iredell/county/outcomes/overall/snapshot,181806,10488084,17,35,254,3.6,7300,16.2,11.8,72
37,North carolina,NC,27504,Johnston,Benson,https://www.countyhealthrankings.org/app/north-carolina/2021/rankings/johnston/county/outcomes/overall/snapshot,209339,10488084,20,35,185,3.6,6700,13.6,16.1,70.3
37,North carolina,NC,28501,Lenoir,Kinston,https://www.countyhealthrankings.org/app/north-carolina/2021/rankings/lenoir/county/outcomes/overall/snapshot,55949,10488084,26,37,753,3.8,11100,20.2,40.8,39
37,North carolina,NC,28752,McDowell,Marion,https://www.countyhealthrankings.org/app/north-carolina/2021/rankings/mcdowell/county/outcomes/overall/snapshot,45756,10488084,21,40,158,3.8,8600,20.8,3.8,75.4
37,North carolina,NC,28031,Mecklenburg,Cornelius,https://www.countyhealthrankings.org/app/north-carolina/2021/rankings/mecklenburg/county/outcomes/overall/snapshot,1110356,10488084,15,29,584,3.6,5800,11.5,31.5,57
37,North carolina,NC,27242,Moore,Eagle springs,https://www.countyhealthrankings.org/app/north-carolina/2021/rankings/moore/county/outcomes/overall/snapshot,100880,10488084,17,26,155,3.8,7600,24,11.7,64.3
37,North carolina,NC,27557,Nash,Middlesex,https://www.countyhealthrankings.org/app/north-carolina/2021/rankings/nash/county/outcomes/overall/snapshot,94298,10488084,21,38,444,4.8,10000,19,40.6,40.4
37,North carolina,NC,28401,New Hanover,Cape fear,https://www.countyhealthrankings.org/app/north-carolina/2021/rankings/new-hanover/county/outcomes/overall/snapshot,234473,10488084,16,29,447,3.6,7100,18.4,13,68.6
37,North carolina,NC,27820,Northampton,Conway,https://www.countyhealthrankings.org/app/north-carolina/2021/rankings/northampton/county/outcomes/overall/snapshot,19483,10488084,27,40,253,5.2,9700,27,56.6,16.4
37,North carolina,NC,28445,Onslow,Surf city,https://www.countyhealthrankings.org/app/north-carolina/2021/rankings/onslow/county/outcomes/overall/snapshot,197938,10488084,20,29,209,4.6,8200,9.6,14.7,75.7
37,North carolina,NC,28510,Pamlico,Arapahoe,https://www.countyhealthrankings.org/app/north-carolina/2021/rankings/pamlico/county/outcomes/overall/snapshot,12726,10488084,21,38,165,3.8,10800,30.4,18.5,51.1
37,North carolina,NC,27909,Pasquotank,Elizabeth city,https://www.countyhealthrankings.org/app/north-carolina/2021/rankings/pasquotank/county/outcomes/overall/snapshot,39824,10488084,21,42,382,4.6,8800,17.2,35.9,46.9
37,North carolina,NC,28421,Pender,Atkinson,https://www.countyhealthrankings.org/app/north-carolina/2021/rankings/pender/county/outcomes/overall/snapshot,63060,10488084,18,29,150,3.9,8900,18.6,14.2,67.2
37,North carolina,NC,27919,Perquimans,Belvidere,https://www.countyhealthrankings.org/app/north-carolina/2021/rankings/perquimans/county/outcomes/overall/snapshot,13463,10488084,21,34,151,5,8000,27.3,22.4,50.3
37,North carolina,NC,27343,Person,Semora,https://www.countyhealthrankings.org/app/north-carolina/2021/rankings/person/county/outcomes/overall/snapshot,39490,10488084,22,34,225,4.2,10000,20.1,26.4,53.5
